#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321A1A159,,
#Date Time: 2021-04-06 15:43:00.687,,
#Sample rate: 4000Hz,,
#Samples: 8000,,
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s,,
#Channel 2: Range: 500 mV/div Offset: -1 V,,
#Math 1: Function: -1*C1,,
,,
Time (s),Channel 2 (V),Math 1 (V)
0.50275,1.038169412,9.646501953
0.503,1.038169412,9.656589733
0.50325,1.038169412,9.680127888
0.5035,1.038169412,9.696940856
0.50375,1.038169412,9.72047901
0.504,1.038169412,9.740654571
0.50425,1.038169412,9.750742352
0.5045,1.038169412,9.764192726
0.50475,1.038169412,9.770917913
0.505,1.034810839,9.787730881
0.50525,1.034810839,9.797818661
0.5055,1.034810839,9.804543848
0.50575,1.038169412,9.804543848
0.506,1.038169412,9.817994222
0.50625,1.034810839,9.841532377
0.5065,1.028093694,9.878520906
0.50675,1.031452267,9.895333873
0.507,1.028093694,9.905421654
0.50725,1.028093694,9.898696467
0.5075,1.028093694,9.888608686
0.50775,1.028093694,9.875158312
0.508,1.031452267,9.871795719
0.50825,1.028093694,9.888608686
0.5085,1.028093694,9.912146841
0.50875,1.028093694,9.922234621
0.509,1.024735122,9.942410183
0.50925,1.024735122,9.955860557
0.5095,1.018017977,9.979398711
0.50975,1.018017977,10.03320021
0.51,1.011300831,10.11053986
0.51025,1.011300831,10.12735283
0.5105,1.011300831,10.14416579
0.51075,1.011300831,10.16097876
0.511,1.007942259,10.17442914
0.51125,1.007942259,10.18451692
0.5115,1.011300831,10.1946047
0.51175,1.011300831,10.20469248
0.512,1.011300831,10.21814285
0.51225,1.011300831,10.22823063
0.5125,1.007942259,10.24168101
0.51275,1.011300831,10.24840619
0.513,1.011300831,10.26521916
0.51325,1.011300831,10.28539472
0.5135,1.011300831,10.2988451
0.51375,1.004583686,10.31902066
0.514,1.004583686,10.33247103
0.51425,1.007942259,10.34592141
0.5145,1.007942259,10.35264659
0.51475,1.014659404,10.35600919
0.515,1.021376549,10.35600919
0.51525,1.024735122,10.35600919
0.5155,1.024735122,10.349284
0.51575,1.028093694,10.33919622
0.516,1.028093694,10.32574584
0.51625,1.031452267,10.31902066
0.5165,1.031452267,10.32910844
0.51675,1.031452267,10.34592141
0.517,1.031452267,10.35264659
0.51725,1.034810839,10.35600919
0.5175,1.038169412,10.35600919
0.51775,1.041527984,10.36609697
0.518,1.041527984,10.39299771
0.51825,1.038169412,10.46361218
0.5185,1.038169412,10.51068849
0.51875,1.038169412,10.52077627
0.519,1.038169412,10.53422664
0.51925,1.038169412,10.54767702
0.5195,1.038169412,10.5577648
0.51975,1.038169412,10.57457776
0.52,1.038169412,10.59475333
0.52025,1.038169412,10.61156629
0.5205,1.038169412,10.62501667
0.52075,1.038169412,10.63510445
0.521,1.038169412,10.64519223
0.52125,1.038169412,10.6586426
0.5215,1.034810839,10.67209298
0.52175,1.034810839,10.68890594
0.522,1.034810839,10.70235632
0.52225,1.034810839,10.71916929
0.5225,1.038169412,10.72925707
0.52275,1.038169412,10.73261966
0.523,1.031452267,10.75615781
0.52325,1.028093694,10.76960819
0.5235,1.031452267,10.77297078
0.52375,1.028093694,10.77297078
0.524,1.028093694,10.7662456
0.52425,1.028093694,10.75952041
0.5245,1.028093694,10.75615781
0.52475,1.028093694,10.762883
0.525,1.028093694,10.77633338
0.52525,1.028093694,10.79314634
0.5255,1.028093694,10.80659672
0.52575,1.024735122,10.82340969
0.526,1.021376549,10.82677228
0.52625,1.018017977,10.85703562
0.5265,1.014659404,10.92765008
0.52675,1.011300831,10.99153936
0.527,1.011300831,11.00162714
0.52725,1.011300831,11.01171492
0.5275,1.011300831,11.0218027
0.52775,1.011300831,11.03861567
0.528,1.011300831,11.05206604
0.52825,1.011300831,11.06215383
0.5285,1.011300831,11.06887901
0.52875,1.007942259,11.08232939
0.529,1.011300831,11.08905457
0.52925,1.007942259,11.10250495
0.5295,1.011300831,11.11259273
0.52975,1.011300831,11.12268051
0.53,1.011300831,11.13949348
0.53025,1.007942259,11.15966904
0.5305,1.004583686,11.1798446
0.53075,1.007942259,11.18656979
0.531,1.007942259,11.19665757
0.53125,1.011300831,11.20002016
0.5315,1.018017977,11.20002016
0.53175,1.024735122,11.20674535
0.532,1.024735122,11.20674535
0.53225,1.028093694,11.20002016
0.5325,1.028093694,11.18993238
0.53275,1.031452267,11.1798446
0.533,1.031452267,11.1798446
0.53325,1.031452267,11.18320719
0.5335,1.031452267,11.19665757
0.53375,1.034810839,11.21347053
0.534,1.038169412,11.21683313
0.53425,1.038169412,11.22692091
0.5345,1.041527984,11.23364609
0.53475,1.041527984,11.27735981
0.535,1.038169412,11.34461168
0.53525,1.038169412,11.37151243
0.5355,1.038169412,11.38160021
0.53575,1.038169412,11.39841318
0.536,1.038169412,11.41522614
0.53625,1.038169412,11.42531393
0.5365,1.038169412,11.4387643
0.53675,1.038169412,11.44885208
0.537,1.038169412,11.46230245
0.53725,1.038169412,11.47239023
0.5375,1.041527984,11.48584061
0.53775,1.038169412,11.50937876
0.538,1.038169412,11.52282914
0.53825,1.038169412,11.53291692
0.5385,1.038169412,11.54636729
0.53875,1.034810839,11.55981767
0.539,1.034810839,11.57663063
0.53925,1.038169412,11.58671841
0.5395,1.038169412,11.59680619
0.53975,1.031452267,11.62370694
0.54,1.031452267,11.63379472
0.54025,1.031452267,11.63379472
0.5405,1.028093694,11.62706954
0.54075,1.028093694,11.62034435
0.541,1.028093694,11.61025657
0.54125,1.028093694,11.61025657
0.5415,1.028093694,11.62034435
0.54175,1.028093694,11.64051991
0.542,1.028093694,11.65397028
0.54225,1.024735122,11.67414585
0.5425,1.021376549,11.68423363
0.54275,1.021376549,11.70104659
0.543,1.018017977,11.73803512
0.54325,1.011300831,11.81201218
0.5435,1.011300831,11.8523633
0.54375,1.011300831,11.86581368
0.544,1.007942259,11.87926405
0.54425,1.011300831,11.88935183
0.5445,1.007942259,11.89607702
0.54475,1.007942259,11.90280221
0.545,1.011300831,11.91961517
0.54525,1.011300831,11.93306555
0.5455,1.007942259,11.94651592
0.54575,1.007942259,11.9566037
0.546,1.007942259,11.97005408
0.54625,1.011300831,11.99022964
0.5465,1.011300831,12.01376779
0.54675,1.007942259,12.03058076
0.547,1.007942259,12.04739373
0.54725,1.004583686,12.0608441
0.5475,1.007942259,12.06756929
0.54775,1.007942259,12.07429447
0.548,1.011300831,12.08101966
0.54825,1.021376549,12.08438226
0.5485,1.024735122,12.08101966
0.54875,1.024735122,12.07429447
0.549,1.028093694,12.06756929
0.54925,1.028093694,12.0608441
0.5495,1.031452267,12.05411891
0.54975,1.031452267,12.05411891
0.55,1.031452267,12.06420669
0.55025,1.031452267,12.07765707
0.5505,1.034810839,12.08438226
0.55075,1.038169412,12.09110744
0.551,1.038169412,12.10119522
0.55125,1.041527984,12.11800819
0.5515,1.038169412,12.17853487
0.55175,1.038169412,12.23906156
0.552,1.038169412,12.24914934
0.55225,1.038169412,12.25923712
0.5525,1.038169412,12.2693249
0.55275,1.038169412,12.28277527
0.553,1.038169412,12.30631343
0.55325,1.038169412,12.31640121
0.5535,1.038169412,12.32648899
0.55375,1.038169412,12.34666455
0.554,1.038169412,12.35675233
0.55425,1.038169412,12.3735653
0.5545,1.038169412,12.39374086
0.55475,1.038169412,12.40382864
0.555,1.038169412,12.41727901
0.55525,1.034810839,12.43409198
0.5555,1.034810839,12.43745458
0.55575,1.034810839,12.45090495
0.556,1.038169412,12.46099273
0.55625,1.034810839,12.48116829
0.5565,1.031452267,12.50470645
0.55675,1.028093694,12.50806904
0.557,1.028093694,12.50806904
0.55725,1.028093694,12.50470645
0.5575,1.028093694,12.50806904
0.55775,1.028093694,12.49798126
0.558,1.031452267,12.50470645
0.55825,1.028093694,12.52151941
0.5585,1.028093694,12.53496979
0.55875,1.028093694,12.55514535
0.559,1.021376549,12.57532091
0.55925,1.021376549,12.58540869
0.5595,1.021376549,12.60894684
0.55975,1.018017977,12.65938575
0.56,1.011300831,12.72663762
0.56025,1.011300831,12.75353837
0.5605,1.011300831,12.76698874
0.56075,1.011300831,12.77707652
0.561,1.011300831,12.7871643
0.56125,1.007942259,12.80397727
0.5615,1.007942259,12.81742764
0.56175,1.007942259,12.83424061
0.562,1.007942259,12.85441617
0.56225,1.011300831,12.87122914
0.5625,1.007942259,12.8914047
0.56275,1.011300831,12.89812989
0.563,1.007942259,12.91158026
0.56325,1.011300831,12.92166804
0.5635,1.011300831,12.93848101
0.56375,1.004583686,12.95865657
0.564,1.004583686,12.97883213
0.56425,1.007942259,12.99228251
0.5645,1.007942259,13.00237029
0.56475,1.014659404,13.00237029
0.565,1.021376549,13.00573288
0.56525,1.024735122,13.00237029
0.5655,1.024735122,12.9956451
0.56575,1.028093694,12.98891991
0.566,1.031452267,12.97883213
0.56625,1.031452267,12.96874435
0.5665,1.031452267,12.97546954
0.56675,1.031452267,12.99228251
0.567,1.031452267,13.01582066
0.56725,1.034810839,13.02590844
0.5675,1.038169412,13.02927103
0.56775,1.041527984,13.03599622
0.568,1.041527984,13.06962216
0.56825,1.038169412,13.14023662
0.5685,1.038169412,13.17722515
0.56875,1.038169412,13.19740071
0.569,1.038169412,13.21421368
0.56925,1.038169412,13.22430146
0.5695,1.038169412,13.23775183
0.56975,1.038169412,13.25120221
0.57,1.038169412,13.25792739
0.57025,1.038169412,13.26465258
0.5705,1.038169412,13.28482814
0.57075,1.038169412,13.30164111
0.571,1.038169412,13.32181667
0.57125,1.038169412,13.34535483
0.5715,1.038169412,13.36889298
0.57175,1.038169412,13.37898076
0.572,1.034810839,13.38906854
0.57225,1.034810839,13.39915632
0.5725,1.038169412,13.41596929
0.57275,1.038169412,13.42605707
0.573,1.034810839,13.44623263
0.57325,1.028093694,13.46640819
0.5735,1.031452267,13.47985857
0.57375,1.028093694,13.47985857
0.574,1.028093694,13.47313338
0.57425,1.028093694,13.46640819
0.5745,1.031452267,13.4630456
0.57475,1.028093694,13.4630456
0.575,1.028093694,13.48322116
0.57525,1.028093694,13.49667153
0.5755,1.028093694,13.5168471
0.57575,1.021376549,13.54711044
0.576,1.021376549,13.5639234
0.57625,1.018017977,13.59082415
0.5765,1.014659404,13.65807602
0.57675,1.011300831,13.71187752
0.577,1.007942259,13.7219653
0.57725,1.007942259,13.72532789
0.5775,1.011300831,13.74214086
0.57775,1.007942259,13.76567902
0.578,1.007942259,13.78585458
0.57825,1.007942259,13.80603014
0.5785,1.011300831,13.82284311
0.57875,1.011300831,13.84638126
0.579,1.007942259,13.83629348
0.57925,1.007942259,13.86319423
0.5795,1.011300831,13.88673238
0.57975,1.011300831,13.89009498
0.58,1.011300831,13.89009498
0.58025,1.007942259,13.90018276
0.5805,1.004583686,13.88673238
0.58075,1.007942259,13.92372091
0.581,1.007942259,13.94725907
0.58125,1.011300831,13.95398425
0.5815,1.018017977,13.95062166
0.58175,1.021376549,13.96743463
0.582,1.024735122,13.97079722
0.58225,1.028093694,13.97079722
0.5825,1.028093694,13.96407203
0.58275,1.031452267,13.96743463
0.583,1.031452267,13.96743463
0.58325,1.034810839,13.94053388
0.5835,1.034810839,13.93717129
0.58375,1.034810839,13.95062166
0.584,1.041527984,13.94053388
0.58425,1.041527984,13.91363313
0.5845,1.044886557,13.96743463
0.58475,1.041527984,13.98761019
0.585,1.041527984,13.9304461
0.58525,1.038169412,13.9304461
0.5855,1.038169412,13.9270835
0.58575,1.038169412,13.9270835
0.586,1.038169412,13.97752241
0.58625,1.038169412,14.0346865
0.5865,1.038169412,14.01114834
0.58675,1.038169412,14.02459872
0.587,1.038169412,14.02123612
0.58725,1.038169412,14.02123612
0.5875,1.038169412,14.0346865
0.58775,1.038169412,14.02123612
0.588,1.038169412,14.02459872
0.58825,1.038169412,14.03804909
0.5885,1.038169412,14.05486206
0.58875,1.034810839,14.05822465
0.589,1.034810839,14.06494984
0.58925,1.038169412,14.06158725
0.5895,1.038169412,14.06494984
0.58975,1.031452267,14.08848799
0.59,1.031452267,14.08176281
0.59025,1.031452267,14.07840021
0.5905,1.031452267,14.07503762
0.59075,1.031452267,14.06158725
0.591,1.031452267,14.04813687
0.59125,1.031452267,14.03804909
0.5915,1.031452267,14.01451094
0.59175,1.031452267,13.91363313
0.592,1.028093694,13.79594236
0.59225,1.024735122,13.82956829
0.5925,1.024735122,13.89345757
0.59275,1.021376549,13.90354535
0.593,1.018017977,13.93380869
0.59325,1.011300831,14.00106056
0.5935,1.011300831,14.01787353
0.59375,1.011300831,14.02123612
0.594,1.011300831,14.02796131
0.59425,1.011300831,14.0313239
0.5945,1.011300831,14.0313239
0.59475,1.007942259,14.0313239
0.595,1.011300831,14.0313239
0.59525,1.011300831,14.0313239
0.5955,1.011300831,14.0313239
0.59575,1.011300831,14.0346865
0.596,1.007942259,14.12547652
0.59625,1.011300831,14.3474077
0.5965,1.011300831,14.29024361
0.59675,1.007942259,14.46846106
0.597,1.007942259,14.7072052
0.59725,1.007942259,14.42474735
0.5975,0.997866541,15.18469348
0.59775,1.007942259,15.38644909
0.598,1.014659404,15.35282316
0.59825,1.021376549,15.29229647
0.5985,1.024735122,15.20486904
0.59875,1.028093694,15.20823164
0.599,1.028093694,15.24858276
0.59925,1.028093694,15.26875832
0.5995,1.031452267,15.28220869
0.59975,1.034810839,15.29229647
0.6,1.034810839,15.25194535
0.60025,1.041527984,14.6029648
0.6005,1.031452267,15.01656381
0.60075,1.041527984,15.06027752
0.601,1.041527984,15.13425458
0.60125,1.044886557,15.18805608
0.6015,1.054962275,14.70048001
0.60175,1.041527984,14.0346865
0.602,1.038169412,13.98761019
0.60225,1.038169412,13.98761019
0.6025,1.038169412,13.98761019
0.60275,1.038169412,13.98761019
0.603,1.038169412,13.98761019
0.60325,1.038169412,13.98424759
0.6035,1.038169412,13.98761019
0.60375,1.038169412,13.98761019
0.604,1.038169412,13.98424759
0.60425,1.038169412,13.98424759
0.6045,1.038169412,13.98761019
0.60475,1.038169412,13.980885
0.605,1.058320847,12.91830545
0.60525,1.065037992,10.62837926
0.6055,1.058320847,8.789040605
0.60575,1.337082371,-13.21913399
0.606,1.041527984,-15.51242277
0.60625,1.038169412,-15.49224721
0.6065,1.031452267,-15.48552202
0.60675,1.031452267,-15.4956098
0.607,1.031452267,-15.50906018
0.60725,1.031452267,-15.52923574
0.6075,1.031452267,-15.55613649
0.60775,1.031452267,-15.57631205
0.608,1.031452267,-15.58976242
0.60825,1.031452267,-15.58976242
0.6085,1.031452267,-15.59312502
0.60875,1.028093694,-15.59312502
0.609,1.024735122,-15.59312502
0.60925,1.024735122,-15.5998502
0.6095,1.021376549,-15.59312502
0.60975,1.018017977,-15.5494113
0.61,1.011300831,-15.49224721
0.61025,1.011300831,-15.48888462
0.6105,1.007942259,-15.48888462
0.61075,1.007942259,-15.48888462
0.611,1.011300831,-15.48888462
0.61125,1.007942259,-15.47207165
0.6115,1.007942259,-15.46534646
0.61175,1.007942259,-15.46534646
0.612,1.007942259,-15.47879684
0.61225,0.997866541,-15.14926267
0.6125,1.018017977,-15.00130856
0.61275,1.011300831,-15.57294945
0.613,1.011300831,-15.56622427
0.61325,1.011300831,-15.56622427
0.6135,1.011300831,-15.56622427
0.61375,1.007942259,-15.55949908
0.614,1.007942259,-15.55949908
0.61425,1.007942259,-15.56286167
0.6145,1.011300831,-15.56286167
0.61475,1.014659404,-15.57294945
0.615,1.021376549,-15.58303724
0.61525,1.024735122,-15.5998502
0.6155,1.028093694,-15.62002576
0.61575,1.028093694,-15.64020133
0.616,1.031452267,-15.66710207
0.61625,1.031452267,-15.68727763
0.6165,1.031452267,-15.69736542
0.61675,1.031452267,-15.69400282
0.617,1.034810839,-15.69736542
0.61725,1.038169412,-15.7074532
0.6175,1.041527984,-15.71417838
0.61775,1.041527984,-15.71417838
0.618,1.041527984,-15.69400282
0.61825,1.038169412,-15.63683873
0.6185,1.038169412,-15.60657539
0.61875,1.038169412,-15.60993798
0.619,1.021376549,-14.83654147
0.61925,1.038169412,-14.46329359
0.6195,1.041527984,-14.5608088
0.61975,1.044886557,-14.91051853
0.62,1.038169412,-15.20642676
0.62025,1.038169412,-15.20642676
0.6205,1.038169412,-15.17280083
0.62075,1.038169412,-15.12572452
0.621,1.038169412,-15.15262526
0.62125,1.038169412,-15.15262526
0.6215,1.038169412,-15.12908711
0.62175,1.034810839,-15.12236192
0.622,1.034810839,-15.08873599
0.62225,1.034810839,-15.00130856
0.6225,1.034810839,-14.88361778
0.62275,1.038169412,-14.84662925
0.623,1.031452267,-14.81300332
0.62325,1.028093694,-14.68858736
0.6235,1.028093694,-14.57762177
0.62375,1.028093694,-14.58770955
0.624,1.028093694,-14.60115993
0.62425,1.028093694,-14.60452252
0.6245,1.028093694,-14.61797289
0.62475,1.028093694,-14.6146103
0.625,1.028093694,-14.61797289
0.62525,1.028093694,-14.63478586
0.6255,1.024735122,-14.62133549
0.62575,1.024735122,-14.70876292
0.626,1.021376549,-14.67849958
0.62625,1.018017977,-14.59443474
0.6265,1.014659404,-14.53727065
0.62675,1.011300831,-14.48346915
0.627,1.011300831,-14.45656841
0.62725,1.007942259,-14.44984322
0.6275,1.011300831,-14.43303025
0.62775,1.007942259,-14.41621728
0.628,1.007942259,-14.41285469
0.62825,1.011300831,-14.40276691
0.6285,1.011300831,-14.38259135
0.62875,1.011300831,-14.36241579
0.629,1.011300831,-14.34896541
0.62925,1.011300831,-14.33215245
0.6295,1.011300831,-14.3052517
0.62975,1.011300831,-14.29180132
0.63,1.011300831,-14.28507614
0.63025,1.007942259,-14.26826317
0.6305,1.004583686,-14.25481279
0.63075,1.007942259,-14.24808761
0.631,1.007942259,-14.23799983
0.63125,1.011300831,-14.22118686
0.6315,1.018017977,-14.22454945
0.63175,1.024735122,-14.23127464
0.632,1.024735122,-14.23127464
0.63225,1.028093694,-14.23799983
0.6325,1.028093694,-14.25481279
0.63275,1.031452267,-14.26826317
0.633,1.031452267,-14.26826317
0.63325,1.034810839,-14.25481279
0.6335,1.031452267,-14.24136242
0.63375,1.034810839,-14.23463723
0.634,1.038169412,-14.23127464
0.63425,1.041527984,-14.22454945
0.6345,1.044886557,-14.21446167
0.63475,1.041527984,-14.16402277
0.635,1.038169412,-14.09004571
0.63525,1.038169412,-14.06650756
0.6355,1.038169412,-14.05305718
0.63575,1.038169412,-14.03960681
0.636,1.038169412,-14.02279384
0.63625,1.038169412,-14.00934347
0.6365,1.038169412,-13.99589309
0.63675,1.038169412,-13.97908013
0.637,1.038169412,-13.96562975
0.63725,1.038169412,-13.95217938
0.6375,1.038169412,-13.938729
0.63775,1.038169412,-13.92864122
0.638,1.038169412,-13.91182826
0.63825,1.038169412,-13.89837788
0.6385,1.038169412,-13.88492751
0.63875,1.034810839,-13.86475195
0.639,1.034810839,-13.85466417
0.63925,1.038169412,-13.84793898
0.6395,1.038169412,-13.8344886
0.63975,1.031452267,-13.81095045
0.64,1.028093694,-13.79750008
0.64025,1.028093694,-13.79413748
0.6405,1.028093694,-13.79750008
0.64075,1.028093694,-13.80086267
0.641,1.028093694,-13.81095045
0.64125,1.028093694,-13.81095045
0.6415,1.028093694,-13.80086267
0.64175,1.028093694,-13.78068711
0.642,1.024735122,-13.76723673
0.64225,1.024735122,-13.75714895
0.6425,1.021376549,-13.74369858
0.64275,1.021376549,-13.72688561
0.643,1.018017977,-13.6831719
0.64325,1.011300831,-13.60583224
0.6435,1.011300831,-13.5789315
0.64375,1.011300831,-13.56548112
0.644,1.011300831,-13.55203075
0.64425,1.011300831,-13.53858037
0.6445,1.011300831,-13.52513
0.64475,1.007942259,-13.51167963
0.645,1.011300831,-13.49822925
0.64525,1.011300831,-13.4746911
0.6455,1.007942259,-13.46460332
0.64575,1.007942259,-13.44779035
0.646,1.011300831,-13.43097738
0.64625,1.011300831,-13.41752701
0.6465,1.011300831,-13.40071404
0.64675,1.011300831,-13.38390107
0.647,1.004583686,-13.36036292
0.64725,1.004583686,-13.34691254
0.6475,1.007942259,-13.34018736
0.64775,1.007942259,-13.33009958
0.648,1.014659404,-13.32673698
0.64825,1.021376549,-13.32673698
0.6485,1.024735122,-13.32673698
0.64875,1.024735122,-13.32673698
0.649,1.028093694,-13.33346217
0.64925,1.028093694,-13.34354995
0.6495,1.028093694,-13.35363773
0.64975,1.031452267,-13.35363773
0.65,1.031452267,-13.34018736
0.65025,1.031452267,-13.32337439
0.6505,1.034810839,-13.3200118
0.65075,1.038169412,-13.3166492
0.651,1.038169412,-13.30319883
0.65125,1.041527984,-13.28638586
0.6515,1.038169412,-13.22585918
0.65175,1.038169412,-13.1619699
0.652,1.038169412,-13.14515693
0.65225,1.038169412,-13.13170656
0.6525,1.038169412,-13.11825618
0.65275,1.034810839,-13.10144322
0.653,1.038169412,-13.08463025
0.65325,1.038169412,-13.07454247
0.6535,1.038169412,-13.0577295
0.65375,1.034810839,-13.04091653
0.654,1.038169412,-13.03082875
0.65425,1.038169412,-13.01737838
0.6545,1.038169412,-13.0072906
0.65475,1.034810839,-12.99047763
0.655,1.034810839,-12.97702726
0.65525,1.034810839,-12.96357688
0.6555,1.034810839,-12.9534891
0.65575,1.034810839,-12.94003873
0.656,1.038169412,-12.93331354
0.65625,1.034810839,-12.91986317
0.6565,1.028093694,-12.89632501
0.65675,1.028093694,-12.88959982
0.657,1.028093694,-12.88959982
0.65725,1.028093694,-12.89632501
0.6575,1.028093694,-12.89968761
0.65775,1.028093694,-12.90641279
0.658,1.028093694,-12.9030502
0.65825,1.028093694,-12.88959982
0.6585,1.028093694,-12.87614945
0.65875,1.028093694,-12.85933648
0.659,1.021376549,-12.84588611
0.65925,1.024735122,-12.83916092
0.6595,1.021376549,-12.82234795
0.65975,1.018017977,-12.75845868
0.66,1.011300831,-12.68448162
0.66025,1.011300831,-12.66430606
0.6605,1.011300831,-12.64749309
0.66075,1.011300831,-12.62731753
0.661,1.011300831,-12.61386716
0.66125,1.007942259,-12.59705419
0.6615,1.007942259,-12.58360381
0.66175,1.011300831,-12.57351603
0.662,1.011300831,-12.56006566
0.66225,1.011300831,-12.54661529
0.6625,1.007942259,-12.53652751
0.66275,1.011300831,-12.52643972
0.663,1.011300831,-12.51635194
0.66325,1.011300831,-12.50962676
0.6635,1.007942259,-12.49617638
0.66375,1.004583686,-12.47263823
0.664,1.004583686,-12.46591304
0.66425,1.007942259,-12.45246267
0.6645,1.007942259,-12.43901229
0.66475,1.018017977,-12.4356497
0.665,1.021376549,-12.4356497
0.66525,1.024735122,-12.43901229
0.6655,1.024735122,-12.44910007
0.66575,1.028093694,-12.46591304
0.666,1.028093694,-12.47600082
0.66625,1.031452267,-12.4894512
0.6665,1.031452267,-12.4894512
0.66675,1.031452267,-12.47936342
0.667,1.031452267,-12.47263823
0.66725,1.034810839,-12.45918785
0.6675,1.038169412,-12.45246267
0.66775,1.041527984,-12.42892451
0.668,1.041527984,-12.3852108
0.66825,1.038169412,-12.31123374
0.6685,1.038169412,-12.27424521
0.66875,1.038169412,-12.25743224
0.669,1.038169412,-12.24734446
0.66925,1.038169412,-12.23389409
0.6695,1.038169412,-12.22380631
0.66975,1.038169412,-12.21035593
0.67,1.038169412,-12.19354297
0.67025,1.038169412,-12.18345519
0.6705,1.038169412,-12.17336741
0.67075,1.038169412,-12.16327962
0.671,1.038169412,-12.15319184
0.67125,1.034810839,-12.14646666
0.6715,1.034810839,-12.13974147
0.67175,1.034810839,-12.12965369
0.672,1.034810839,-12.10947813
0.67225,1.034810839,-12.08930257
0.6725,1.034810839,-12.07585219
0.67275,1.038169412,-12.06576441
0.673,1.031452267,-12.04558885
0.67325,1.028093694,-12.02877588
0.6735,1.028093694,-12.0220507
0.67375,1.028093694,-12.02541329
0.674,1.028093694,-12.02877588
0.67425,1.028093694,-12.03550107
0.6745,1.028093694,-12.04222626
0.67475,1.028093694,-12.03886366
0.675,1.028093694,-12.02541329
0.67525,1.028093694,-12.01532551
0.6755,1.024735122,-12.00523773
0.67575,1.021376549,-11.99514995
0.676,1.021376549,-11.98842476
0.67625,1.018017977,-11.96152401
0.6765,1.014659404,-11.89427214
0.67675,1.011300831,-11.84383324
0.677,1.011300831,-11.83038287
0.67725,1.011300831,-11.82365768
0.6775,1.007942259,-11.8102073
0.67775,1.011300831,-11.79675693
0.678,1.007942259,-11.77994396
0.67825,1.011300831,-11.76985618
0.6785,1.011300831,-11.763131
0.67875,1.011300831,-11.74295543
0.679,1.011300831,-11.72950506
0.67925,1.011300831,-11.71941728
0.6795,1.011300831,-11.7093295
0.67975,1.011300831,-11.69924172
